"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-07-11 17:14:50",1752254090783,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:LOCK] ⏳ Waiting for store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a availability for BACKGROUND_SYNC - Blocked by BACKGROUND_SYNC: background_sync","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090783,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:vector-store] Upserting 1 chunks to Pinecone","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090783,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:embeddings] Generated embedding with 1536 dimensions","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090767,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:LOCK] ⏳ Waiting for store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a availability for BACKGROUND_SYNC - Blocked by BACKGROUND_SYNC: background_sync","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090764,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:vector-store] Upserting 1 chunks to Pinecone","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090764,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:embeddings] Generated embedding with 1536 dimensions","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090596,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:embeddings] Generating embedding for text: Namespace initialized for conversations data in store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a...","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090596,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:embeddings] Generating embedding for text: Namespace initialized for analytics data in store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a...","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090596,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:embeddings] Generating embedding for text: Namespace initialized for customers data in store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a...","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
"2025-07-11 17:14:50",1752254090595,"fini-tn.vercel.app/api/stores","GET","",-1,"cxnrn-1752254090498-707265a239aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_2ZKT2YJes7uc1UVoWFAGeSxCGe5t",-1,"iad1",-1,-1,"[RAG:embeddings] Generating embedding for text: Namespace initialized for orders data in store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a...","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZX7Q3A7C8037KZRQYWBZMQA",""
