"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-07-10 14:11:58",1752156718687,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"2vbbs-1752156718624-145d4199d9d0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",126,"iad1",127,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVHJZ22MT3GF5PV2F4B63","mFmPVmcfs9PE"
"2025-07-10 14:11:58",1752156718682,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"d5pkt-1752156718623-7a5b5bbad66c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",106,"iad1",98,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVHHXS7SEK7MT7MP3ZKWW","e8C4jgutxbsy"
"2025-07-10 14:11:58",1752156718653,"fini-tn.vercel.app/api/whatsapp/numbers","GET","",200,"rcksf-1752156718389-21b65788b4e1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/whatsapp/numbers","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",139,"iad1",98,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVHHXS7SEK7MT7MP3ZKWW","e8C4jgutxbsy"
"2025-07-10 14:11:58",1752156718445,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"2vbbs-1752156718333-42d55d029537","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",73,"iad1",97,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVH8Y3ZCCDT9692QQF567","e8C4jgutxbsy"
"2025-07-10 14:11:58",1752156718367,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"mzj9g-1752156718307-e3510d12bd6e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",43,"iad1",127,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVH8ZKQP9SRX3S6D5K4N6","mFmPVmcfs9PE"
"2025-07-10 14:11:58",1752156718366,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"bgsm6-1752156718307-dc8986864192","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",90,"iad1",97,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVH8Y3ZCCDT9692QQF567","e8C4jgutxbsy"
"2025-07-10 14:11:58",1752156718150,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Completed deletion process for 1 vectors","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718150,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] ✅ Successfully deleted 1 vectors from namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718106,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"d5pkt-1752156717976-617a869acac1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",112,"iad1",87,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHX0QTR2V","mFmPVmcfs9PE"
"2025-07-10 14:11:58",1752156718104,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718104,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Completed deletion process for 1 vectors","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718104,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] ✅ Successfully deleted 1 vectors from namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-products","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718104,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] delete:store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-products - Namespace/vectors not found (404) - operation completed (already clean)","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718095,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Completed deletion process for 1 vectors","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718095,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] ✅ Successfully deleted 1 vectors from namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-customers","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718094,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] delete:store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-customers - Namespace/vectors not found (404) - operation completed (already clean)","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718077,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Completed deletion process for 1 vectors","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718077,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] ✅ Successfully deleted 1 vectors from namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-orders","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718077,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] delete:store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-orders - Namespace/vectors not found (404) - operation completed (already clean)","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718075,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Successfully upserted 1 chunks","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718075,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Upserted batch 1/1 to namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-analytics","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718073,"fini-tn.vercel.app/api/stores","GET","",-1,"2vbbs-1752156717956-bfd0e557c6ed","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Completed deletion process for 1 vectors","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGYSTHAR2GXP3G8N3CP7",""
"2025-07-10 14:11:58",1752156718070,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Successfully upserted 1 chunks","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718069,"fini-tn.vercel.app/api/stores","GET","",-1,"2vbbs-1752156717956-bfd0e557c6ed","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] ✅ Successfully deleted 1 vectors from namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-products","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGYSTHAR2GXP3G8N3CP7",""
"2025-07-10 14:11:58",1752156718069,"fini-tn.vercel.app/api/stores","GET","",-1,"2vbbs-1752156717956-bfd0e557c6ed","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] delete:store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-products - Namespace/vectors not found (404) - operation completed (already clean)","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGYSTHAR2GXP3G8N3CP7",""
"2025-07-10 14:11:58",1752156718067,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"hb5l5-1752156717956-3050921849a0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Upserted batch 1/1 to namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGY29QQ3YHRZHZ5X6355",""
"2025-07-10 14:11:58",1752156718065,"fini-tn.vercel.app/api/stores","GET","",-1,"2vbbs-1752156717956-bfd0e557c6ed","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Deleting 1 vectors from namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-products","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGYSTHAR2GXP3G8N3CP7",""
"2025-07-10 14:11:58",1752156718065,"fini-tn.vercel.app/api/stores","GET","",-1,"2vbbs-1752156717956-bfd0e557c6ed","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Deleting 1 vectors from Pinecone","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGYSTHAR2GXP3G8N3CP7",""
"2025-07-10 14:11:58",1752156718065,"fini-tn.vercel.app/api/stores","GET","",-1,"2vbbs-1752156717956-bfd0e557c6ed","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Internal deletion operation - skipping security validation","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAVGYSTHAR2GXP3G8N3CP7",""
