"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-07-11 23:49:05",1752277745534,"fini-tn.vercel.app/api/conversations","GET","",200,"rhgrl-1752277745462-91da5cedb43d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/conversations","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",132,"iad1",142,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8ZVYM6Y729N8DM52NT6S","vrjsXzdThG7Y"
"2025-07-11 23:48:57",1752277737043,"fini-tn.vercel.app/api/whatsapp/numbers","GET","",200,"gxgm2-1752277736980-1e6704c3cdbf","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/whatsapp/numbers","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",117,"iad1",142,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8QJKRV41HP3ZCBT7QPME","vrjsXzdThG7Y"
"2025-07-11 23:48:54",1752277734414,"fini-tn.vercel.app/api/stores","GET","",200,"jl4m5-1752277734353-bf866d1c9e85","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",247,"iad1",142,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8N0EXPGC5KWGKS7SA17Y","vrjsXzdThG7Y"
"2025-07-11 23:48:54",1752277734072,"fini-tn.vercel.app/api/stores","GET","",200,"s6mxs-1752277734011-ff64bf941fa3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",185,"iad1",98,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJGH5BH1XQ2MQGADPG6","0zb8VwiYmXFu"
"2025-07-11 23:48:54",1752277734038,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"jp2rx-1752277733966-4d2ef2141f62","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",-1,"iad1",-1,-1,"Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJGH5BH1XQ2MQGADPG6",""
"2025-07-11 23:48:54",1752277734029,"fini-tn.vercel.app/api/dashboard/stats","GET","",200,"jp2rx-1752277733966-4d2ef2141f62","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",44,"iad1",98,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJGH5BH1XQ2MQGADPG6","0zb8VwiYmXFu"
"2025-07-11 23:48:53",1752277733997,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"xcv7m-1752277733938-ec229d958771","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",63,"iad1",98,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJGH5BH1XQ2MQGADPG6","0zb8VwiYmXFu"
"2025-07-11 23:48:53",1752277733934,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"jl4m5-1752277733873-d4af071e48ab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",357,"iad1",104,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M8YPV52WZ6YRZN4ZV95","vrjsXzdThG7Y"
"2025-07-11 23:48:53",1752277733921,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"xxczv-1752277733858-dc6645ac4cdc","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",143,"iad1",98,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJGH5BH1XQ2MQGADPG6","0zb8VwiYmXFu"
"2025-07-11 23:48:53",1752277733831,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"xcv7m-1752277733757-0e41f10e6335","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",-1,"iad1",-1,-1,"Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M91TBQTSGSFT8712RG2",""
"2025-07-11 23:48:53",1752277733822,"fini-tn.vercel.app/api/dashboard/stats","GET","",200,"xcv7m-1752277733757-0e41f10e6335","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",48,"iad1",85,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M91TBQTSGSFT8712RG2","kdW6IG2gMC4V"
"2025-07-11 23:48:53",1752277733684,"fini-tn.vercel.app/api/conversations","GET","",-1,"l82wp-1752277733597-c119cd23352b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/conversations","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",-1,"iad1",-1,-1,"Warning: NODE_ENV was incorrectly set to ""development"", this value is being overridden to ""production""","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M8YPV52WZ6YRZN4ZV95",""
"2025-07-11 23:48:53",1752277733665,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"c7g6t-1752277733600-8b21c997cd21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",82,"iad1",85,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M91TBQTSGSFT8712RG2","kdW6IG2gMC4V"
"2025-07-11 23:48:53",1752277733662,"fini-tn.vercel.app/api/conversations","GET","",200,"l82wp-1752277733597-c119cd23352b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/conversations","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",316,"iad1",86,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M8YPV52WZ6YRZN4ZV95","vrjsXzdThG7Y"
"2025-07-11 23:48:53",1752277733661,"fini-tn.vercel.app/api/conversations","GET","",200,"jl4m5-1752277733597-2f28d27d0e89","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/conversations","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",105,"iad1",268,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M8XZNV3X7PH9H5ABPXR","k2zMdevUx89j"
"2025-07-11 23:48:53",1752277733657,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"xxczv-1752277733593-25c7b0fced55","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",89,"iad1",131,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M8SY614BA4JX0YHY3J9","nailO7LkTVyc"
"2025-07-11 23:48:53",1752277733654,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"62mhn-1752277733592-b02a34c32206","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",82,"iad1",129,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M8P4G2X1SMFDGGTRD4Q","kdW6IG2gMC4V"
"2025-07-11 23:48:53",1752277733538,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"gxgm2-1752277732894-c7cfac8820bb","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",-1,"iad1",-1,-1,"Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJX4RDGR137JRVGG6BZ",""
"2025-07-11 23:48:53",1752277733477,"fini-tn.vercel.app/api/stores","GET","",-1,"s6mxs-1752277732881-7a2c4fb60c70","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",-1,"iad1",-1,-1,"Warning: NODE_ENV was incorrectly set to ""development"", this value is being overridden to ""production""","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8KJGH5BH1XQ2MQGADPG6",""
"2025-07-11 23:48:53",1752277733430,"fini-tn.vercel.app/api/stores/auto-sync-scheduler","POST","",200,"62mhn-1752277733371-9eb248bb4cde","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/auto-sync-scheduler","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5fMLW5TNAcPgmmZYS2gWV96pP7LH",58,"iad1",95,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZXY8M0QRJMCV1W2YSE5A24N","kdW6IG2gMC4V"
